sentence_id,year,month,year_month,source,period,sentence,emotion,confidence
05739,2016,09,2016-09,bbc_radio4,control,it been run by president alibongo since his father died in 2009 after 42 years in power.,sadness,0.975807
05740,2016,09,2016-09,bbc_radio4,control,this week letter also says the school has cooperated fully with the police and will do so again if required.,neutral,0.871741
05741,2016,09,2016-09,bbc_radio4,control,big tom and the henderson.,neutral,0.752232
05742,2017,04,2017-04,bbc_radio4,control,good evening.,joy,0.557403
05743,2017,04,2017-04,bbc_radio4,control,"they thought they'd found some middle ground, but drivers once again said no.",sadness,0.498667
05744,2017,04,2017-04,bbc_radio4,control,may was speaking on a trip to the middle east.,neutral,0.796878
05745,2017,04,2017-04,bbc_radio4,control,an american doctor who would carry out experimental treatment on a seven month old baby from london with a rare genetic condition has told a judge that the case is uncharted territory.,neutral,0.610594
05746,2017,04,2017-04,bbc_radio4,control,"jeffrey wheeler, who 71 and from milton keynes, was ordered to do 50 hours unpaid work for attacking the woman when he was working on open university programs.",anger,0.967171
05747,2017,04,2017-04,bbc_radio4,control,they have skilled investigators including forensic explosive experts.,neutral,0.885816
05748,2017,04,2017-04,bbc_radio4,control,an amateur jockey has died after falling in a race in wiltshire on saturday.,sadness,0.981862
05749,2017,04,2017-04,bbc_radio4,control,the investigation will show.,neutral,0.505584
05750,2017,04,2017-04,bbc_radio4,control,4 pence.,neutral,0.790003
05751,2017,04,2017-04,bbc_radio4,control,"i now have debts which i'll never be able to clear, and i feel ashamed to say that.",sadness,0.97108
05752,2017,04,2017-04,bbc_radio4,control,"that would defeat china overriding strategy, which is to diminish american influence in asia.",neutral,0.722726
05753,2017,08,2017-08,bbc_radio4,control,if however a cap to cover all 17 million customers remains unlikely there would at least appear to be supporting government for a more limited proposal to cover the most disadvantaged families and such a measure it thought could be introduced without the need for government legislation.,neutral,0.637072
05754,2017,08,2017-08,bbc_radio4,control,i'm natalie haines and i'll be pacing you over 26.,neutral,0.65962
05755,2017,08,2017-08,bbc_radio4,control,however leopoldo lopez lawyer juan carlos gutierrez denied his client had broken the government terms.,neutral,0.624807
05756,2017,08,2017-08,bbc_radio4,control,and then there was a q&a and a man said i just like to thank you for never writing about anything political.,surprise,0.451309
05757,2017,08,2017-08,bbc_radio4,control,"a month before the election, a man picks me up at the philadelphia airport and takes me to red bank, new jersey for a show.",surprise,0.406176
05758,2017,08,2017-08,bbc_radio4,control,lopez wasn't permitted to engage in any type of political proselysizing and mr.,disgust,0.412821
05759,2017,08,2017-08,bbc_radio4,control,cabitza was seriously injured in a rally in crash six years ago but has now been clear to take part in testing for renault in hungary.,sadness,0.867103
05760,2017,08,2017-08,bbc_radio4,control,they can do it speed which means they're unlikely to be identified they've got the helmets on.,neutral,0.936025
05761,2017,08,2017-08,bbc_radio4,control,shortly afterwards i saw him on oprah.,neutral,0.470761
05762,2017,12,2017-12,bbc_radio4,control,trump also has a reputation for not being over scrupulous about whom he sends them to.,neutral,0.914266
05763,2017,12,2017-12,bbc_radio4,control,"hopefully they'll keep the cash line facilities open, or there'll be nothing for any of their locals around here.",neutral,0.90126
05764,2017,12,2017-12,bbc_radio4,control,"by rail, moscow to volkograd, where england play their first game, takes 18 hours.",neutral,0.875997
05765,2017,12,2017-12,bbc_radio4,control,hi megan.,neutral,0.908278
05766,2017,12,2017-12,bbc_radio4,control,"hi, congratulations.",joy,0.792987
05767,2017,12,2017-12,bbc_radio4,control,"in any case, to the british aristocracy, mixed race means anyone who isn't actually a first cousin.",neutral,0.92606
05768,2017,12,2017-12,bbc_radio4,control,"but labour say questions of integrity have been raised, and if green has told lies, he should be sacked.",anger,0.775701
05769,2017,12,2017-12,bbc_radio4,control,mr.,neutral,0.902828
05770,2017,12,2017-12,bbc_radio4,control,"speaking after talks with the irish prime minister, leo veradkar, he said it was the responsibility to propose a credible alternative, but acknowledge that the issue could not be fully resolved at this stage of the negotiations.",sadness,0.612813
05771,2017,02,2017-02,bbc_radio4,control,but these secretive elite connections may now have caused his downfall.,neutral,0.707904
05772,2017,02,2017-02,bbc_radio4,control,our diplomatic correspondent james landell was there.,neutral,0.690368
05773,2017,02,2017-02,bbc_radio4,control,he has changed him.,neutral,0.813559
05774,2017,02,2017-02,bbc_radio4,control,"my mother, on the other hand, thought nothing of walking around the mean streets of 1980s, and yes, you guessed it, full nigerian traditional dress.",surprise,0.470098
05775,2017,02,2017-02,bbc_radio4,control,mr.,neutral,0.902828
05776,2017,02,2017-02,bbc_radio4,control,it 1985.,neutral,0.783459
05777,2017,02,2017-02,bbc_radio4,control,in 2005 the department for international development funded a special unit inside scotland yard to pursue corrupt african politicians.,anger,0.54178
05778,2017,02,2017-02,bbc_radio4,control,we're breathing our in.,neutral,0.83575
05779,2017,02,2017-02,bbc_radio4,control,"everything they get, they deserve.",anger,0.83901
05780,2017,02,2017-02,bbc_radio4,control,i think he made a lot of promises and so far he kept his word on most of them within the first seven days.,joy,0.929988
05781,2017,01,2017-01,bbc_radio4,control,"for headlines again, britain top diplomat at the european union has resigned just weeks before formal brexit negotiations, due to begin.",sadness,0.911089
05782,2017,01,2017-01,bbc_radio4,control,"if he a real businessman, he must understand that the future is a renewable energy future and it a jobs future.",neutral,0.879062
05783,2017,01,2017-01,bbc_radio4,control,so ivan rodgers hasn't said he going but a form ahead of the treasury has lamented the willful and total destruction of britain expertise.,sadness,0.389459
05784,2017,01,2017-01,bbc_radio4,control,"yes, that what i've got.",neutral,0.859923
05785,2017,01,2017-01,bbc_radio4,control,it not clear what link if any they hand to the attack.,neutral,0.69805
05786,2017,01,2017-01,bbc_radio4,control,and i don't want my daughter to grow up in this kind of environment.,sadness,0.369552
05787,2017,01,2017-01,bbc_radio4,control,the family of a british man who been killed fighting islamic state militants in syria has said he was a caring and loving boy.,joy,0.470753
05788,2017,01,2017-01,bbc_radio4,control,"the man who died was mohamed yasayyaku, a 27-year-old father from huddersfield.",sadness,0.858205
05789,2017,01,2017-01,bbc_radio4,control,bloom.,neutral,0.404439
05790,2017,01,2017-01,bbc_radio4,control,sorry.,sadness,0.927892
05791,2017,01,2017-01,bbc_radio4,control,one.,neutral,0.824163
05792,2017,07,2017-07,bbc_radio4,control,"the parole board made the same recommendation about noy nearly two years ago, but it was rejected by the then justice secretary michael gove.",sadness,0.887425
05793,2017,07,2017-07,bbc_radio4,control,the chief minister of jersey in gorsd said he accepted the recommendations and he pledged to build a new culture at a news conference in the last few minutes he expressed his sorrow.,sadness,0.972466
05794,2017,07,2017-07,bbc_radio4,control,so i haven't a clue.,neutral,0.557102
05795,2017,07,2017-07,bbc_radio4,control,leeds crown court heard the teenager who killed the seven-year-old believed people weren't human and were robots.,anger,0.489244
05796,2017,07,2017-07,bbc_radio4,control,it will be the seventh biggest jackpot win in the if the claim is validated.,joy,0.938999
05797,2017,07,2017-07,bbc_radio4,control,what should have been the start of a holiday ended in one of the worst road accidents in this country history.,disgust,0.616292
05798,2017,07,2017-07,bbc_radio4,control,"instead of a new government imposed limit on standard tariffs, saving 17 million people up to £100 each, it been left to the regulator of jem to extend an existing cap for customers with pre-payment meters to maybe an extra three million on some benefits, including pension credit.",neutral,0.899808
05799,2017,07,2017-07,bbc_radio4,control,"speaking in the commons, the northern ireland secretary james broken shire declined to set a new time limit on talks but insisted that the current situation could not continue for much longer.",neutral,0.647136
05800,2017,07,2017-07,bbc_radio4,control,joan was sentenced to burn at the stake and according to legend as the bonfire took hold sending smoke and cinders billowing bishop stafford suddenly realised he'd done a terrible thing as the woman next door had just hung her washing out.,fear,0.874159
05801,2017,06,2017-06,bbc_radio4,control,he been speaking to our correspondent martin bashir.,joy,0.500732
05802,2017,06,2017-06,bbc_radio4,control,"the israeli prime minister benjamin netanyahu said he was disappointed by today announcement, while palestinian officials said it had allowed a chance for peace.",sadness,0.88493
05803,2017,06,2017-06,bbc_radio4,control,we're the colleague or relation.,neutral,0.913789
05804,2017,06,2017-06,bbc_radio4,control,mr.,neutral,0.902828
05805,2017,06,2017-06,bbc_radio4,control,tom burridge looks back at his life.,neutral,0.704259
05806,2017,06,2017-06,bbc_radio4,control,mr.,neutral,0.902828
05807,2017,06,2017-06,bbc_radio4,control,"those words might not sit well, where some of the 75,000 customers affected in 70 different countries around the world.",neutral,0.77017
05808,2017,06,2017-06,bbc_radio4,control,willie walsh said an inquiry would take some time.,neutral,0.720268
05809,2017,06,2017-06,bbc_radio4,control,a children surgeon who operated on many of the young victims of the manchester arena bombing has said the injuries he saw were like war wounds.,fear,0.34436
05810,2017,06,2017-06,bbc_radio4,control,"the former leader also appeared at a campaign rally with donald trump last august and was the first british politician to meet him in person after his election the is carrying out an inquiry into russia alleged meddling in the presidential election, including how wikileaks got hold of thousands of hacked emails from hillary clinton campaign aides and any ties moscow may have to the trump campaign.",neutral,0.365436
05811,2017,03,2017-03,bbc_radio4,control,"i would expect for a professional road cycling team that was founded on the premise of exhibiting that road racing could be conducted cleanly, not to have records that would be able to demonstrate any inferences to the country.",joy,0.690405
