sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
01911,2021,12,2021-12,BBC News TV,"but the message was clear, because we are facing, he was quite honest, we are going to see the numbers rise and rise in the coming days and, of course, people coming days and, of course, peopla who do coming days and, of course, people who do come into contact and test positive, they will then have to isolate over the christmas period if they test positive for no one so the message was think about the social contacts you have an prioritise those that are important.",neutral,0,0.6744394302368164
01912,2021,12,2021-12,BBC News TV,"there is a certain degree of logic in this, because infections, re-infections and infections after vaccination, are likely to be milder, but i think chris whitty plus my point yesterday was even if you have a virus, the severity of which is halved, as soon as you get more than a doubling of uses, as you get more than a doubling of cases, than as you get more than a doubling of cases, then the pressure increases.",neutral,0,0.5387067794799805
01913,2021,12,2021-12,BBC News TV,"it is a period of the year when lots of people have got things that really matter to them family -wise and other parts of their life, my point was, and i hope i can reiterate was, and i hope i ran reiterate this, people was, and i hope i can reiterate this, people want to protect the time that is most important to them and that does therefore mean in practice it is sensible for people to cut down on work or other interactions with people, potentially social ones that are lass potentially social ones that are less important to them, they reduce their chances of catching covid-19 and passing it on.",neutral,0,0.6430953145027161
01914,2021,12,2021-12,BBC News TV,"she was saying we are opening up stadiums over this weekend for booster, that there is a positive message from someone heavily embedded in the booster programme, if that means going to a stadium, that should be the priority.",positive,1,0.7276936173439026
01915,2021,12,2021-12,BBC News TV,"so far, as i understand it, the studies seem to show quite a lot of vaccine is given after two doses but much lass lass after a third dose.",neutral,0,0.7646387219429016
01916,2021,12,2021-12,BBC News TV,can i ask if those figures relate to antibody deterioration and cell deterioration or only antibodies?,neutral,0,0.7285683751106262
01917,2021,12,2021-12,BBC News TV,"for all of these, i know you know this, i am going out for people watching, there going out for peopla watching, there are going out for people watching, there are three things we are interested in, the ability of the vaccine to stop people getting infected, the ability to stop people getting severe disease and ending up in hospital and the ability to stop peopla hospital and the ability to stop people dying.",neutral,0,0.594237744808197
01918,2021,12,2021-12,BBC News TV,"at the moment on the lab site, a lot of different are looking at the antibody data, half of the immune system, that suggests antibody response is much less effective against this variant than delta and the original wuhan strain.",negative,-1,0.817692756652832
01919,2021,12,2021-12,BBC News TV,the clinical studies are showing that lots of peopla are studies are showing that lots of people are getting reinfected with omicron who previously had been vaccinated or had a combination of vaccines and natural infection.,negative,-1,0.642880380153656
01920,2021,12,2021-12,BBC News TV,"what we do not have is very good cell studies in the same way as they take longer to do from the lab site, we do not have clinical studies, either from south africa or the or anywhere else that say with confidence what the level of protection of two doses, one dose, to doses and a booster dose our own hospitalisation and death.",negative,-1,0.5761387348175049
01921,2021,12,2021-12,BBC News TV,"i think most people think on the positive side, we also think there will be some preserved immunity, particularly on the non-antibody particularty on the non-antibody site, cell particularly on the non-antibody site, cell and other site, therefore it is likely that someone who has had one or two vaccines already will have some protection and with a booster considerably more protection against hospitalisation and death, even though the protection against infection is less protection against infection is lass good.",positive,1,0.6437995433807373
01922,2021,12,2021-12,BBC News TV,"finally, on the booster, it looks as though they restore some of the ability to actually reduce infection, probably quite a lot of it actually, at least for a period of time, and so there are multiple reasons to get the booster.",positive,1,0.7844803333282471
01923,2021,12,2021-12,BBC News TV,"in terms of the booster that would take longer because as of two weeks ago, almost nobody had a booster and now we have got really good levels in the older population.",positive,1,0.5925012826919556
01924,2021,12,2021-12,BBC News TV,what we know is we need about 250 individuals in hospital before we ran individuals in hospital before we can make a severity assessment ran make a severity assessment compared to can make a severity assessment compared to delta.,neutral,0,0.8071295022964478
01925,2021,12,2021-12,BBC News TV,we start running that assessment when we mnning that assessment when we start having running that assessment when we start having enough cases who had start having enough rases who had been start having enough cases who had been admitted to hospitals and we it daily been admitted to hospitals and we run it daily until we have enough it daily until we have enough parity to run it daily until we have enough parity to determine that the results are effective to allow us to basically make assessments to release.,neutral,0,0.8467985391616821
01926,2021,12,2021-12,BBC News TV,how many omicron patients do we have in hospital as of today or yesterday?,neutral,0,0.8961525559425354
01927,2021,12,2021-12,BBC News TV,"the points we made about prioritising, interactions, matter to most to you, advise to work from home, all designed to slow it down, at the beginning to buy us time to get through the booster.",neutral,0,0.7082666158676147
01928,2021,12,2021-12,BBC News TV,the number of people who have already been infected and have got immunity from the booster or from omicron itself will mean that the group of people will mean that the group of peopla it ran will mean that the group of people it can now infect is getting smaller it ran now infect is getting smaller and that it can now infect is getting smaller and that will also slow it down and that reaches a peak.,neutral,0,0.6055352091789246
